"Código";"Município";"Municipio";"Área_km_";"Densidade_demográfica_2000";"Distância_à_capital_km_";"Esperança_de_vida_ao_nascer_2000";"Mortalidade_até_um_ano_de_idade_2000";"Taxa_de_fecundidade_total_2000";"Percentual_de_pessoas_de_25_anos_ou_mais_analfabetas_2000";"Renda_per_Capita_2000";"Índice_de_Gini_2000";"Intensidade_da_indigência_2000";"Intensidade_da_pobreza_2000";"Índice_de_Desenvolvimento_Humano_Municipal_2000";"Taxa_bruta_de_freqüência_à_escola_2000";"Taxa_de_alfabetização_2000";"Média_de_anos_de_estudo_das_pessoas_de_25_anos_ou_mais_de_idade_2000";"População_de_25_anos_ou_mais_de_idade_1991";"População_de_25_anos_ou_mais_de_idade_2000";"População_de_65_anos_ou_mais_de_idade_1991";"População_de_65_anos_ou_mais_de_idade_2000";"População_total_1991";"População_total_2000";"População_urbana_2000";"População_rural_2000"
"2431";260790;"Jaboatão dos Guararapes (PE)";"Jaboatão dos Guararapes";257.3;2255.7;16.134209;72.8;27.49;2.09;14.74;235.53;0.65;51.52;46.21;0.777;80.69;86.8;6.45;208869;291075;16592;24812;475090;581556;568474;13082
"2432";291735;"Jaborandi (BA)";"Jaborandi";10066.2;1;644.43248;65.21;41.57;2.6;48.85;62.53;0.6;62.62;62.92;0.617;89.3;62.86;2.01;4219;4414;400;586;11692;10288;2023;8265
"2433";352420;"Jaborandi (SP)";"Jaborandi";275;23.3;366.675879;70.19;17.86;2.48;13.17;213.06;0.49;56.23;36.05;0.76;78.74;89.64;4.68;3113;3560;338;444;6336;6424;5857;567
"2434";420860;"Jaborá (SC)";"Jaborá";188;22.3;317.70479;74.11;15.51;2.38;10.41;245.68;0.48;30.46;32.83;0.794;81.46;89.85;4.81;2485;2426;259;288;4981;4194;1362;2832
"2435";411170;"Jaboti (PR)";"Jaboti";138.5;33.1;204.060457;65.41;29.9;2.69;26.62;173.84;0.53;38.59;36.93;0.699;74.97;80.99;3.87;2010;2430;270;331;4376;4590;2641;1949
"2436";431085;"Jaboticaba (RS)";"Jaboticaba";128.8;35.5;333.070336;70.86;19.39;2.27;17.17;156.03;0.56;39.35;45.55;0.734;76.4;85.31;4.08;2309;2488;293;384;5065;4536;1408;3128
"2437";352430;"Jaboticabal (SP)";"Jaboticabal";708.6;95.1;308.086907;72.43;13.67;2.17;9.01;391.26;0.53;66.96;39.97;0.815;80.2;92.6;6.53;30644;37650;3767;5084;59133;67408;63840;3568
"2438";313460;"Jaboticatubas (MG)";"Jaboticatubas";1117.1;12.1;40.262842;69.19;31.17;2.52;18.86;184.33;0.59;40.14;38.23;0.731;76.73;83.51;4.03;5738;6881;866;1113;12716;13530;7116;6414
"2439";291740;"Jacaraci (BA)";"Jacaraci";1246.4;10.8;471.728311;68.53;31.05;2.28;41.79;88.6;0.62;61.94;60.17;0.654;81.51;66.46;2.32;6023;6668;994;1180;13939;13520;3651;9869
"2440";250730;"Jacaraú (PB)";"Jacaraú";257.1;54.8;73.311175;57.83;71.21;3.63;52.8;68.8;0.59;60.72;60.93;0.555;83.99;53.95;2.16;5781;6546;1130;1169;14020;14117;7113;7004
"2441";150375;"Jacareacanga (PA)";"Jacareacanga";53531.5;0.4;1154.054315;69.56;29.17;3.38;44.48;140.92;0.64;79.34;69.19;0.652;58;63.18;2.72;6768;11365;284;319;17725;24024;5670;18354
"2442";352440;"Jacareí (SP)";"Jacareí";461.1;415;73.456339;70.8;16.67;2.19;7.23;353.95;0.53;60.62;44.16;0.809;85.96;93.97;6.84;79664;102758;6488;9775;163869;191291;183377;7914
"2443";411180;"Jacarezinho (PR)";"Jacarezinho";610.2;64.9;261.58369;70.51;17.61;2.26;14.24;285.28;0.6;41.91;38.48;0.782;86.19;87.66;5.93;19296;20819;2190;2626;40858;39625;33515;6110
"2444";270340;"Jacaré dos Homens (AL)";"Jacaré dos Homens";142.9;40;161.068966;58.92;69.49;3.36;50.06;97.35;0.67;45.34;56.05;0.571;71.3;56.01;2.65;1757;2244;243;278;4746;5720;2826;2894
"2445";352450;"Jaci (SP)";"Jaci";144.8;27.5;422.886375;73.81;11.39;1.88;15.68;260.55;0.47;65.61;31.68;0.781;73.97;87.42;4.62;1668;2272;185;259;3237;4117;2973;1144
"2446";510480;"Jaciara (MT)";"Jaciara";1664.5;14.3;127.498947;72.4;19.22;2.27;17.59;257.56;0.54;44.8;33.57;0.788;88.03;87.26;5.34;8097;11976;568;950;18794;23796;20743;3053
"2447";313470;"Jacinto (MG)";"Jacinto";1395.3;8.6;562.491711;64.9;46.38;2.86;40.07;93.12;0.59;50.35;52.71;0.632;75.65;67.3;2.93;5220;5975;782;960;12169;12087;8698;3389
"2448";420870;"Jacinto Machado (SC)";"Jacinto Machado";417.2;26.2;195.785041;71.04;23.02;2.42;13.38;190.42;0.49;32.61;37.21;0.757;77.1;89.48;4.29;5477;5875;553;740;11514;10923;4538;6385
"2449";291750;"Jacobina (BA)";"Jacobina";2328.9;32.8;295.158529;59.12;65.34;2.18;27.86;147.38;0.66;52.11;54.62;0.652;81.37;76.6;4.06;30392;35549;3740;4737;76518;76492;52088;24404
"2450";220515;"Jacobina do Piauí (PI)";"Jacobina do Piauí";1453.2;3.9;361.798338;62.12;52.85;2.75;51.46;59.88;0.58;61.11;62.48;0.57;80.38;55.18;1.47;2058;2571;246;331;5531;5690;851;4839
"2451";313480;"Jacuí (MG)";"Jacuí";411.8;18;319.202803;72.27;22.21;2.48;17.01;201.05;0.5;41.88;33.19;0.75;69.4;85.69;4.26;3444;4006;430;592;6616;7389;3965;3424
"2452";270350;"Jacuípe (AL)";"Jacuípe";219.9;33.2;96.402216;63.02;51.29;4.7;55.63;57.7;0.58;57.34;62.91;0.548;64.77;51.5;2.29;2614;2896;333;385;7481;7313;3344;3969
"2453";150380;"Jacundá (PA)";"Jacundá";2014.8;20.3;339.661849;67.85;34.63;2.91;34.18;175.32;0.6;43.64;41.38;0.691;69.54;73.67;3.43;9448;15892;697;1325;27606;40546;34518;6028
"2454";352460;"Jacupiranga (SP)";"Jacupiranga";709.9;23.9;188.094033;69.57;19.12;3.06;14.44;267.27;0.6;47.79;48.61;0.76;74.33;87.35;5.51;6241;8222;636;1062;14515;17041;10043;6998
"2455";313490;"Jacutinga (MG)";"Jacutinga";348.2;53.3;388.738406;74.41;16.82;2.03;14.45;369.78;0.54;46.73;31.79;0.797;65.49;88.17;5.24;8772;10333;1123;1430;17535;19004;14316;4688
"2456";431090;"Jacutinga (RS)";"Jacutinga";224.4;18.9;285.7709;74.11;12.88;2.05;8.07;228.44;0.52;40.01;41.86;0.8;83.96;93.34;5.3;2310;2525;286;351;4273;4248;2134;2114
"2457";240500;"Jaçanã (RN)";"Jaçanã";58.4;131.4;130.485644;65.22;49.25;2.92;43.33;93.02;0.6;57.87;57.27;0.631;82.6;62.77;3.03;2922;3625;583;746;6859;7677;5609;2068
"2458";411190;"Jaguapitã (PR)";"Jaguapitã";466.6;23.4;344.276189;71.47;15.71;2.26;18.11;217.27;0.47;44.91;30.57;0.761;82.61;84.34;4.8;5160;5968;661;869;10613;10932;8733;2199
"2459";291760;"Jaguaquara (BA)";"Jaguaquara";964;48.3;169.733025;65.76;39.74;2.55;40.96;114.64;0.61;41.68;50.04;0.647;74.25;67.53;3.08;15653;20611;2112;3260;39372;46621;35103;11518
"2460";313500;"Jaguaraçu (MG)";"Jaguaraçu";167;17.1;127.51469;72.73;21;2.63;18.89;149.31;0.49;41.56;40.81;0.742;74.62;85.98;4.22;1221;1430;169;185;2745;2855;2040;815
"2461";291770;"Jaguarari (BA)";"Jaguarari";2578;10.6;352.6737;62.71;50.6;2.32;34.8;108.57;0.62;63.74;60.34;0.646;84.46;71.23;3.31;12610;13342;1844;2028;31141;27412;13381;14031
"2462";431100;"Jaguarão (RS)";"Jaguarão";2070.9;14.5;347.455808;67.19;28.5;2.59;10.49;261.84;0.56;42.85;33.98;0.764;83.12;91.69;5.81;15156;17318;1989;2626;27755;30093;27174;2919
"2463";230670;"Jaguaretama (CE)";"Jaguaretama";1870.8;9.6;212.138978;68.35;38.83;3.2;44.62;86.89;0.56;51.43;55.8;0.645;79.68;64.21;2.78;7063;8265;1105;1448;16535;18024;7295;10729
"2464";320305;"Jaguaré (ES)";"Jaguaré";720.4;27.1;159.389426;63.13;44.91;2.78;22.88;184.76;0.56;43.45;36.67;0.691;71.73;83.13;4.26;5794;8722;528;839;14771;19539;10699;8840
"2465";431110;"Jaguari (RS)";"Jaguari";685.3;18.2;339.009111;73.42;14.14;2.04;9.44;247.03;0.54;39.7;39.05;0.795;82.18;91.93;5.44;7113;7492;1117;1395;12749;12488;6623;5865
"2466";411200;"Jaguariaíva (PR)";"Jaguariaíva";1526.9;20.1;137.88392;69.46;19.83;2.73;13.5;217.77;0.54;49.67;38.4;0.757;78.46;89.43;5.23;10970;15000;1003;1492;24779;30780;25621;5159
"2467";230680;"Jaguaribara (CE)";"Jaguaribara";595.6;14.7;215.852418;68.35;38.83;2.99;43.35;89.02;0.54;49.51;52.78;0.653;87.18;63.49;2.95;4191;4141;663;645;9706;8730;3539;5191
"2468";230690;"Jaguaribe (CE)";"Jaguaribe";1822.3;19.2;241.733189;68.35;38.83;2.79;37.84;119.71;0.64;48.58;53.7;0.672;82.67;66.76;3.38;14164;17017;2281;2829;32340;35062;21051;14011
"2469";291780;"Jaguaripe (BA)";"Jaguaripe";894.8;15;44.564601;65.13;41.85;3.5;44.8;73.08;0.57;48.75;54.22;0.604;69.95;62.97;2.76;5043;5457;616;741;13840;13422;4632;8790
"2470";352470;"Jaguariúna (SP)";"Jaguariúna";142.8;206.2;100.166107;75.36;9.05;2;9.8;398.13;0.55;71.72;44.09;0.829;78.22;92.47;6.32;11369;15980;1121;1701;22956;29597;25812;3785
"2471";230700;"Jaguaruana (CE)";"Jaguaruana";746.4;39.8;150.118436;69.57;34.6;2.59;43.99;86.29;0.58;59.87;55.71;0.654;81.32;64.64;3.17;10958;13794;1780;2066;25917;29735;16580;13155
"2472";420880;"Jaguaruna (SC)";"Jaguaruna";328;44.5;122.400913;73.23;17.51;2.31;12.37;268.38;0.52;39.49;32.31;0.793;79.31;90.52;4.8;6002;7934;828;1050;12315;14613;10238;4375
"2473";220520;"Jaicós (PI)";"Jaicós";889.2;17.8;312.104362;63.36;48.16;2.54;54.92;83.49;0.66;64.04;63.28;0.582;72.14;53.12;2.2;5533;6940;719;969;14379;15859;7375;8484
"2474";313505;"Jaíba (MG)";"Jaíba";2733;10;498.601574;65.45;44.22;3.38;35.71;110.73;0.6;46.07;51.01;0.652;69.78;73.64;3.22;6149;10599;414;801;17896;27287;13148;14139
"2475";352480;"Jales (SP)";"Jales";369.8;124.9;543.301184;72.15;14.17;1.96;11;331.22;0.51;52.22;39.26;0.804;83.39;90.92;6.29;21230;26734;2321;3538;41243;46186;42339;3847
"2476";110110;"Jamari (RO)";"Jamari";3938;1.7;93.475713;65.3;32.95;3.66;23.51;182.86;0.64;58.88;51.62;0.702;73.8;81.73;3.88;1913;2914;98;193;4926;6822;3677;3145
"2477";352490;"Jambeiro (SP)";"Jambeiro";184.2;21.7;102.047484;71.52;15.31;2.54;14.19;286.57;0.56;43.42;34.52;0.779;78.62;87.32;5.23;1558;2140;188;272;3285;3992;1934;2058
"2478";313507;"Jampruca (MG)";"Jampruca";522.6;9;271.420585;59.41;71.09;3.16;41.89;99.66;0.54;36.54;47.51;0.598;64.89;69.59;2.89;2015;2257;336;420;4814;4716;3154;1562
"2479";313510;"Janaúba (MG)";"Janaúba";2196.5;27.9;451.254475;69.57;29.98;2.25;26.25;154.06;0.6;39.04;44.69;0.716;76.43;80.24;4.56;19484;27110;1804;2748;50132;61651;53891;7760
"2480";521170;"Jandaia (GO)";"Jandaia";867;7.2;103.383267;68.45;25.29;2.26;16.52;189.22;0.55;49.23;39.64;0.746;87.27;86.21;4.64;3118;3585;327;453;6474;6342;4021;2321
"2481";411210;"Jandaia do Sul (PR)";"Jandaia do Sul";188.5;104.4;313.895498;70.2;18.26;2.02;14.55;283.23;0.55;44.07;34.32;0.783;87.18;88.53;5.87;9534;11200;1145;1546;18574;19676;17079;2597
"2482";240510;"Jandaíra (RN)";"Jandaíra";428.3;14.3;112.736448;61.03;66.99;4.05;54.15;79.41;0.55;50.35;54.85;0.571;74.47;54.22;2.63;2121;2618;327;433;5444;6124;3792;2332
"2483";291790;"Jandaíra (BA)";"Jandaíra";646.8;15.5;175.143159;62.45;51.57;4.96;49.13;58.68;0.56;52.59;60.1;0.575;74.6;59.72;2.45;3004;3864;507;588;8225;10027;5507;4520
"2484";352500;"Jandira (SP)";"Jandira";17.6;5211.4;27.291075;71.35;15.62;2.58;8.52;290.48;0.52;69.89;48.15;0.801;86.58;93.37;6.02;26869;43762;1341;2326;62697;91807;91807;0
"2485";240520;"Janduís (RN)";"Janduís";352.7;15.9;244.403196;61.53;64.69;2.33;43.03;84.89;0.55;49.05;52.46;0.604;79.3;63.57;3.61;2490;2677;379;442;5983;5597;3761;1836
"2486";510490;"Jangada (MT)";"Jangada";1025.5;6.9;57.996232;67.63;32.3;3.26;35.89;122.98;0.57;59.37;55.88;0.68;79.84;72.92;3.3;1976;2998;220;385;5227;7134;2762;4372
"2487";411220;"Janiópolis (PR)";"Janiópolis";321.8;25.1;381.737407;65.15;30.63;2.54;27;139.87;0.54;43.32;45.06;0.692;84.66;78.87;3.97;4594;4399;441;584;10614;8084;4368;3716
"2488";240530;"Januário Cicco (RN)";"Januário Cicco";173.6;44.2;59.193342;65.35;48.75;3.87;48.47;66.37;0.61;64.08;62.69;0.596;79.47;56.94;2.7;2682;3465;539;614;6659;7687;2611;5076
"2489";313530;"Japaraíba (MG)";"Japaraíba";172.6;20.1;165.519327;69.98;28.75;2.31;12.65;210.06;0.5;44.45;35.71;0.753;73.44;90.07;5.36;1392;1707;129;169;3315;3473;1930;1543
"2490";270360;"Japaratinga (AL)";"Japaratinga";85.9;80;82.825103;67.01;36.59;3.64;45.16;81.45;0.6;53.19;56.02;0.613;67.93;60.99;3.12;2463;2675;291;335;7093;6868;2511;4357
"2491";280330;"Japaratuba (SE)";"Japaratuba";374;38.7;38.161515;63.79;46.59;3.79;36.02;97.55;0.55;44.58;51.88;0.651;82.15;74.63;3.9;5076;6315;717;890;13004;14556;7212;7344
"2492";330227;"Japeri (RJ)";"Japeri";82.9;1008.2;53.976646;66.66;25.9;2.57;14.9;156.45;0.51;62.6;50.59;0.724;83.6;87.6;4.86;28993;39879;2693;4123;65962;83278;83278;0
"2493";240540;"Japi (RN)";"Japi";200.7;31.5;110.413644;66.31;45.1;4.24;55.3;51.76;0.67;74.62;72.63;0.57;74.47;51.33;2.43;2260;2584;358;416;6072;6328;3783;2545
"2494";411230;"Japira (PR)";"Japira";197.8;24.8;199.643686;65.41;29.9;2.54;20.96;180.77;0.57;29.17;34.95;0.706;75.68;82.8;3.95;2220;2588;280;344;4834;4901;2327;2574
"2495";280340;"Japoatã (SE)";"Japoatã";397.4;32.8;69.308761;63.79;46.59;4.7;48;73.4;0.5;42.82;52.49;0.604;76.97;63.07;2.55;4353;5435;658;725;11899;13020;3866;9154
"2496";313535;"Japonvar (MG)";"Japonvar";375.9;21.6;425.995825;66.84;39.1;3.6;48.41;61.09;0.6;64.49;65.2;0.618;76.72;66.38;2.25;2655;3398;294;443;7031;8121;2577;5544
"2497";500480;"Japorã (MS)";"Japorã";458.8;13.4;383.94988;65.93;38.44;2.86;39.7;88.74;0.56;54.69;55.9;0.636;74.05;68.43;2.63;1884;2477;205;256;4785;6140;1205;4935
"2498";130210;"Japurá (AM)";"Japurá";56042.9;0.2;743.457518;65.85;43.95;6.58;50.05;54.66;0.58;66.57;62.51;0.577;50.84;65.87;2.1;3393;3246;53;168;10777;10285;2283;8002
"2499";411240;"Japurá (PR)";"Japurá";169.1;45.9;396.737856;69.89;18.92;2.36;15.01;227.57;0.46;30.43;28.2;0.759;80.45;87.24;4.67;4151;4529;431;626;8115;7755;6100;1655
"2500";260795;"Jaqueira (PE)";"Jaqueira";111.2;104.7;125.075562;62.12;72.06;4.19;50.81;65.03;0.54;47.85;56.31;0.588;81.98;60.06;2.48;3796;4615;453;585;10451;11653;5904;5749
"2501";431112;"Jaquirana (RS)";"Jaquirana";917.5;5.3;152.939842;68.96;23.87;2.53;15.98;172.23;0.53;36.34;39.22;0.734;75.16;88.13;4.13;1985;2480;279;350;4053;4814;2819;1995
"2502";500490;"Jaraguari (MS)";"Jaraguari";2921.3;1.8;42.206838;69.21;27.79;3.21;15.72;174.68;0.55;50.7;41.32;0.734;75.45;86.81;4.05;2180;2896;201;328;4496;5389;1415;3974
"2503";521180;"Jaraguá (GO)";"Jaraguá";1895.6;17.6;102.807598;68.63;24.81;2.43;18.31;194.48;0.53;41.35;37.58;0.728;70.86;85.07;4.57;12439;16792;1206;1733;28184;33284;24673;8611
"2504";420890;"Jaraguá do Sul (SC)";"Jaraguá do Sul";540;200.7;133.675649;74.13;15.46;2.02;3.46;414.14;0.48;74.4;36.05;0.85;90.94;97.35;6.89;37465;58226;3289;4942;76504;108489;96320;12169
"2505";270370;"Jaramataia (AL)";"Jaramataia";104.1;55.6;138.793841;62.75;52.4;3.42;56.49;68.35;0.51;39.62;51.58;0.58;82.73;53.71;2.23;1513;2367;171;252;4372;5788;2887;2901
"2506";230710;"Jardim (CE)";"Jardim";500.9;52.8;437.515234;67.23;42.86;2.97;45.22;66.16;0.66;64.53;67.19;0.642;95.24;64.73;2.64;9172;11253;1438;1705;23964;26414;7358;19056
"2507";500500;"Jardim (MS)";"Jardim";2207.6;10.2;192.992593;68.91;28.67;2.65;12.93;292.02;0.64;63.41;45.18;0.773;82.49;88.68;5.4;8690;11090;944;1330;19325;22542;20953;1589
"2508";411250;"Jardim Alegre (PR)";"Jardim Alegre";396.5;34.5;280.703427;68.27;22.54;2.73;25.89;147.62;0.61;71.26;58.13;0.713;84.18;79.66;4.03;6389;7215;760;936;13626;13673;7134;6539
"2509";240550;"Jardim de Angicos (RN)";"Jardim de Angicos";246.4;10.8;85.478226;64.27;53.02;2.58;37.3;76.46;0.52;47.68;54.14;0.628;80.32;69.63;3.34;1040;1261;194;210;2439;2670;544;2126
"2510";240560;"Jardim de Piranhas (RN)";"Jardim de Piranhas";374.2;32;245.517878;70.11;32;2.31;39.15;113.53;0.51;42.72;43.95;0.675;78.14;67.3;3.3;4454;5910;667;838;9957;11994;8998;2996
"2511";220525;"Jardim do Mulato (PI)";"Jardim do Mulato";471.3;8.4;113.831694;63.61;47.24;3.37;51.33;60.15;0.6;62.99;66.63;0.58;74.53;58.55;2.5;1787;1831;211;255;4311;3990;1169;2821
"2512";240570;"Jardim do Seridó (RN)";"Jardim do Seridó";380.5;31.6;193.847352;70.09;32.05;2.2;26.13;155.21;0.54;45.44;42.11;0.722;86.13;76.92;4.52;6006;6796;1049;1167;11910;12041;9297;2744
"2513";411260;"Jardim Olinda (PR)";"Jardim Olinda";128.4;11.9;427.117896;69.98;18.71;2.79;27.92;179.34;0.56;63.23;36.5;0.724;76.95;79.05;4.43;611;781;63;100;1405;1523;996;527
"2514";352510;"Jardinópolis (SP)";"Jardinópolis";504.8;60.9;304.11315;73.48;11.91;2.84;9.14;323.88;0.51;59.87;34.54;0.808;78.81;92.42;5.67;12084;16303;1336;1975;24123;30729;28066;2663
"2515";420895;"Jardinópolis (SC)";"Jardinópolis";67.2;29.5;437.141045;71.5;21.8;2.41;11.22;163.26;0.53;39.75;45.03;0.763;86.3;90.3;4.48;823;1001;55;88;1945;1994;815;1179
"2516";431113;"Jari (RS)";"Jari";871.5;4.3;300.613306;73.15;14.66;2.26;9.56;146.48;0.58;40.68;48.2;0.751;71.29;91.18;4.25;2094;2081;258;294;4211;3751;499;3252
"2517";352520;"Jarinu (SP)";"Jarinu";208.1;84.9;50.549961;67.25;24.32;2.67;15.13;313.98;0.58;51.18;39.99;0.759;76.3;88.22;5.14;5077;8534;513;959;10878;17041;10984;6057
"2518";110011;"Jaru (RO)";"Jaru";2909.6;18.1;244.021589;68.49;24.19;2.56;20.65;198.26;0.58;58.19;49.34;0.729;72.65;84.79;4.1;18246;23399;1114;1956;49601;53600;29577;24023
"2519";411270;"Jataizinho (PR)";"Jataizinho";168.2;67.3;297.017298;69.01;20.83;3.22;19.3;187.54;0.51;42.35;38.3;0.733;77.55;84.25;4.74;4767;5758;495;663;10428;11327;10317;1010
"2520";521190;"Jataí (GO)";"Jataí";7197.1;10.5;293.19919;71.55;17.77;2.57;14.02;304.95;0.59;52.84;35.39;0.793;84.83;88.7;5.63;28431;38501;2947;4253;62640;75451;68821;6630
"2521";260800;"Jataúba (PE)";"Jataúba";715.7;20.5;177.84484;63.33;65.97;3.2;52.12;72.75;0.6;62.34;64.27;0.583;79.83;53.29;2.35;6249;6724;1189;1171;14450;14653;6628;8025
"2522";500510;"Jateí (MS)";"Jateí";1932.8;2.1;229.333044;67.5;33.1;2.32;21.22;159.68;0.51;45.32;39.09;0.715;79.32;82.72;4.06;2039;2012;152;193;4986;4054;1303;2751
"2523";230720;"Jati (CE)";"Jati";347.5;20.9;444.124144;67.41;42.22;3.01;43.41;90.96;0.58;47.08;55.01;0.653;88.82;64.29;3.2;2735;3371;451;557;6863;7265;3016;4249
"2524";210545;"Jatobá (MA)";"Jatobá";406.4;13.8;365.359;64.45;44.22;3.91;48.09;91.03;0.59;55.01;56.85;0.617;79.7;60.15;2.36;1807;1899;227;237;5185;5055;2061;2994
"2525";260805;"Jatobá (PE)";"Jatobá";277.2;47.4;392.789265;68.55;42.79;4.19;27.66;108.08;0.62;59.67;59.56;0.686;81.56;75.91;4.4;5549;5848;552;671;14149;13148;5412;7736
"2526";220527;"Jatobá do Piauí (PI)";"Jatobá do Piauí";650.4;6.6;114.525121;61.97;53.45;3.02;44.06;69.26;0.49;45.3;52.23;0.587;74.19;62.54;2.37;1710;2097;217;302;4254;4314;657;3657
"2527";521200;"Jaupaci (GO)";"Jaupaci";529;6;189.448239;65.04;35.47;2.21;22;169.36;0.53;44.98;38.03;0.71;85.53;82.27;4.18;1437;1697;138;217;3154;3154;2513;641
"2528";510500;"Jauru (MT)";"Jauru";1221.7;10.5;297.882934;64.4;43.32;2.58;28.11;138.94;0.57;56.86;48.78;0.68;77.61;79.27;3.5;4927;5677;426;578;13247;12764;6125;6639
"2529";352530;"Jaú (SP)";"Jaú";690.1;162;240.927682;73.74;11.5;2.21;9.18;401.56;0.5;77.6;32.74;0.819;76.43;92.58;6.37;50283;64152;6246;9044;94116;112104;107198;4906
"2530";171150;"Jaú do Tocantins (TO)";"Jaú do Tocantins";2181.3;1.4;277.813606;67.87;34.09;2.72;28.26;121.52;0.57;46.94;46.79;0.692;77.65;79.09;3.28;1376;1545;102;203;3403;3121;997;2124
"2531";313540;"Jeceaba (MG)";"Jeceaba";236.3;25.8;79.833844;70.9;26;2.23;13.13;146.78;0.5;38.56;42.51;0.732;70.12;88.85;4.19;3357;3315;408;482;6955;6109;2831;3278
"2532";313545;"Jenipapo de Minas (MG)";"Jenipapo de Minas";285.6;22.6;352.59392;64.26;48.94;4.24;49.2;84.6;0.55;50.23;53.02;0.618;76.26;64.64;2.31;1862;2588;232;383;5265;6490;2022;4468
"2533";210547;"Jenipapo dos Vieiras (MA)";"Jenipapo dos Vieiras";1161;8.6;348.558628;60.3;60.25;4.27;59;54.41;0.57;50.49;64.16;0.516;57.13;49.51;1.7;3999;3506;416;464;12219;10119;2177;7942
"2534";313550;"Jequeri (MG)";"Jequeri";549.4;24.8;152.164388;66.35;40.87;2.15;29.87;107.3;0.59;52.46;55.25;0.662;71.29;76.11;3.26;6571;6864;958;1157;15126;13658;6450;7208
"2535";291800;"Jequié (BA)";"Jequié";3046.7;48.3;196.524253;65.78;39.66;2.36;26.92;140.05;0.59;48.1;48.69;0.694;85.49;77.68;4.59;60620;69750;7774;10291;144772;147202;130296;16906
"2536";313560;"Jequitaí (MG)";"Jequitaí";1272.5;6.9;291.409343;71.8;23.48;2.65;30.7;107.32;0.59;49.99;51.04;0.705;82.51;76.26;3.46;3645;3962;395;530;9346;8750;5981;2769
"2537";313570;"Jequitibá (MG)";"Jequitibá";447.4;11.5;64.999577;65.62;43.6;2.35;19.04;143.43;0.61;37.86;44.28;0.692;73.06;83.17;3.77;2211;2569;329;402;5048;5171;1635;3536
"2538";313580;"Jequitinhonha (MG)";"Jequitinhonha";3529.6;6.5;488.394057;69.26;30.97;2.93;41.13;118.73;0.63;45.54;51.33;0.668;76.36;66.32;3.32;9795;11241;1506;1933;22738;22902;16079;6823
"2539";291810;"Jeremoabo (BA)";"Jeremoabo";4788.4;7.3;323.168165;57.01;75.17;4.09;53.39;79.84;0.67;64.74;65.52;0.557;78.11;55.86;2.11;14386;15452;2159;2433;38449;34916;14764;20152
"2540";250740;"Jericó (PB)";"Jericó";157.4;47.1;330.955452;63.24;48.6;2.49;44.71;87.8;0.52;49.72;52.4;0.61;76.19;62.85;3.06;3355;3649;561;578;7750;7416;4198;3218
"2541";352540;"Jeriquara (SP)";"Jeriquara";141.4;23.2;372.863367;70.36;17.51;3.4;17.82;210.06;0.49;52.27;32.83;0.748;75.43;85.83;4.34;1420;1619;134;188;3249;3280;2510;770
"2542";320310;"Jerônimo Monteiro (ES)";"Jerônimo Monteiro";163.6;62.3;121.74721;63.97;41.87;2.58;19.68;201.1;0.56;38.53;38.22;0.706;73.4;84.82;4.9;4224;5411;612;904;8898;10189;6730;3459
"2543";220530;"Jerumenha (PI)";"Jerumenha";1694;2.7;235.500323;68.32;31.69;3.17;34.8;73.42;0.57;57.82;59.85;0.653;79.7;72.26;3.5;1629;2004;234;275;4184;4515;2594;1921
"2544";313590;"Jesuânia (MG)";"Jesuânia";153.7;30.7;279.168781;71.53;24.22;2.18;19.76;189.91;0.56;29.48;34.71;0.739;69.9;83.81;4.34;2093;2592;255;378;4345;4823;2848;1975
"2545";411275;"Jesuítas (PR)";"Jesuítas";269;36.5;430.597359;72.81;13.26;2.51;20.25;218.14;0.61;44.37;46.3;0.762;78.92;82.93;4.23;6198;5832;578;826;12841;9832;5408;4424
"2546";521205;"Jesúpolis (GO)";"Jesúpolis";121.3;17.5;81.90135;67.59;27.68;2.3;24.51;171.64;0.53;41.8;37.9;0.721;85.57;80.48;4.11;939;1131;91;134;2095;2123;1509;614
"2547";110012;"Ji-Paraná (RO)";"Ji-Paraná";6922.5;15.4;318.659423;66.92;28.31;2.26;14.55;269.38;0.6;55.02;40.41;0.753;78.84;88.6;5.16;39848;49266;2565;3887;100726;106800;91013;15787
"2548";230725;"Jijoca de Jericoacoara (CE)";"Jijoca de Jericoacoara";195.9;61.7;241.420254;64.17;54.9;3.76;43.73;91.19;0.64;56.24;59.88;0.623;81.22;62.69;2.15;2169;4918;293;593;5908;12089;3434;8655
"2549";291820;"Jiquiriça (BA)";"Jiquiriça";237.2;57.4;119.140237;65.78;39.66;2.98;46.25;91.5;0.52;41.11;49.5;0.633;78.11;64.53;2.48;4532;6024;696;971;11763;13638;4588;9050
"2550";291830;"Jitaúna (BA)";"Jitaúna";334.1;62.8;189.025435;66.29;37.98;2.66;46.62;70.56;0.59;49.72;57.8;0.619;75.95;64.9;2.6;7908;9730;948;1436;20831;21056;9568;11488
"2551";420900;"Joaçaba (SC)";"Joaçaba";240.6;99.9;295.33936;76.35;10.9;2;6.09;451.77;0.57;71.19;38.45;0.866;94.54;95.13;7.2;11264;13543;998;1512;21925;24066;21688;2378
"2552";313600;"Joaíma (MG)";"Joaíma";1672.9;8.7;467.756534;65.81;42.88;2.72;45.65;116.7;0.69;42.72;53.6;0.646;78.27;64.49;2.97;5462;6570;653;998;13833;14555;10259;4296
