,emb0,emb1,emb2,emb3,emb4,emb5
397,10.963366,2.7393503,10.85348,7.6960187,13.833924,-2.4137905
398,12.096447,2.5976658,12.028555,7.5904903,9.680419,-1.2328719
399,12.208851,3.4743311,11.882831,7.435464,9.645512,-1.3623837
400,11.878416,3.4346204,10.740211,7.0571837,9.405889,-0.0970199
401,11.018229,3.485845,11.305558,7.6522403,14.044416,-2.7870896
402,11.108289,2.801303,10.673156,8.809049,15.041775,-3.944662
403,11.523214,3.2016215,10.642486,7.157231,11.230207,-1.3605537
404,11.253601,2.3694685,10.323501,8.513001,13.978858,-3.025169
405,10.851481,2.7682312,10.428856,8.878344,15.516736,-3.953272
406,11.136084,3.3694632,11.267255,7.594939,13.772736,-2.6424649
407,11.662727,2.2641451,11.141583,7.8610487,14.102235,-3.0735247
408,11.601237,3.5108356,10.816078,7.157364,11.025976,-1.2295351
409,11.917305,1.8610066,10.801979,8.181401,13.512365,-2.9564974
410,10.684153,3.0241325,10.4889555,8.348646,16.040348,-3.610773
411,11.073372,2.625062,11.005673,7.6822524,15.575228,-3.1460686
412,11.683331,3.041103,11.361001,7.255145,10.569384,-0.62062347
413,12.272867,3.5890527,11.218099,7.4163694,9.330314,0.34491462
414,11.91927,3.8477528,11.24854,6.833346,9.522938,-0.6459621
415,10.673996,2.3904321,10.989296,8.352514,16.279886,-3.9098716
416,11.575935,2.1651444,10.764277,8.343065,13.070693,-2.882895
417,11.295899,2.0322318,10.536408,8.6564865,15.785445,-3.9425938
418,11.376091,2.7581234,11.180092,7.4502325,12.890226,-2.1624286
419,12.039098,2.478701,10.940319,7.748328,10.7651,-1.695422
420,11.363715,2.7851446,10.771161,7.7840185,15.624893,-3.254845
421,11.384956,2.1829271,10.849219,7.87908,15.728889,-3.3634946
422,11.683455,2.3789797,11.838647,6.5625443,8.433244,-1.0282887
423,10.6446295,2.7064707,10.571122,8.51993,16.328066,-3.8836234
424,11.982297,3.391903,10.704834,6.991474,9.059527,0.0019532223
425,11.737593,3.6233025,11.416613,6.9271393,10.550322,-1.4912657
426,11.886134,3.0892692,10.532595,7.235327,10.04581,0.004130738
427,12.08211,3.6398427,10.924276,6.960293,9.059896,-0.13638952
428,12.012972,3.7761047,10.185165,7.0441546,9.361202,0.40099475
429,11.552588,3.0377023,10.802099,8.1959,14.52499,-3.398193
430,11.893327,3.4499464,11.530463,6.7497034,9.175693,-1.3776746
431,12.205298,2.6026814,11.068875,7.7109404,9.935238,-0.02421432
432,11.913681,2.2577472,11.730135,7.0600295,8.895528,-0.32152784
433,11.310636,3.0275679,11.281065,7.839459,14.600968,-3.2513723
434,11.449896,1.6968999,11.312267,7.944709,11.809089,-2.3440216
435,12.221705,3.6697726,12.079773,7.424206,9.499626,-0.9353797
436,12.205628,3.9730537,11.499778,7.393627,9.764034,-0.5544748
437,12.18944,2.7536125,12.30025,7.587752,9.558601,-1.1998647
438,11.947979,2.0279129,11.893342,7.4739575,9.671917,-1.4910811
439,12.235379,3.067558,12.088008,7.653264,9.869609,-1.5161027
440,11.102554,2.9016783,10.442851,8.665504,14.618755,-3.5167797
441,11.183217,2.3167822,10.23799,8.95632,14.636931,-3.6451333
442,11.027754,2.0748203,10.292748,8.842934,14.951871,-3.5865445
443,10.709348,2.9655824,10.458195,8.258548,15.983129,-3.482873
444,10.887239,2.5164237,10.284916,8.566172,15.881321,-3.657884
445,12.240926,3.6608315,11.424765,7.279822,9.136387,-0.07985707
446,11.491094,1.8181663,12.365038,7.175954,9.729407,-1.2426502
447,11.908525,3.680797,10.55201,6.953728,9.4529915,-0.5530648
448,10.510144,2.7255502,11.149662,7.8721933,15.318846,-3.1483
449,11.169204,3.3174045,10.917682,7.8028874,15.233157,-3.2265089
450,11.002174,2.9023616,10.727914,7.696776,13.798959,-2.346306
451,12.052338,2.126131,11.113544,7.723588,14.156515,-3.000688
452,10.891764,3.1277196,10.989591,7.9366903,15.372154,-3.331166
453,10.83885,2.6304746,10.357114,8.901948,15.423027,-3.8699324
454,11.773883,1.777111,11.27189,7.9793754,11.323273,-2.199547
455,11.1700735,2.019442,10.500793,8.267268,15.529469,-3.3742661
456,11.524772,1.9774947,10.947095,7.6625476,14.79597,-2.8684604
457,12.183888,2.811155,12.046654,7.563364,9.547164,-1.0992703
458,11.830568,2.2829645,11.087096,7.2551804,10.34702,-1.2586569
459,12.052839,3.0022817,11.711453,7.418595,11.076961,-1.9358312
460,12.044073,3.1175842,10.45246,7.2271194,9.629362,-0.365011
461,12.058274,3.054859,11.08219,7.1775475,9.281678,-0.077577785
462,12.040886,3.697205,10.172251,7.078328,9.350242,0.42707205
463,12.073633,3.1508036,10.792666,7.150282,9.267441,0.03506065
464,11.844196,2.8362648,10.496226,7.2632,9.966104,-0.4875627
465,12.038942,2.5632138,11.247534,7.2074695,9.120031,0.030675026
466,11.36117,3.4215512,10.925761,7.7543383,13.676402,-2.67949
467,11.876812,2.7507834,11.6565,6.8740764,8.7254715,-0.73272556
468,11.475618,2.1919863,10.963268,7.5209846,15.275776,-2.9218962
469,11.769957,2.704287,11.031278,7.6196074,10.803275,-1.5870001
470,11.802666,1.9193823,10.968387,7.7272453,15.329007,-3.2439017
471,11.664524,2.785697,11.30126,8.095194,14.394494,-3.542589
472,11.64131,1.9384178,12.357145,7.044173,9.107876,-1.1841193
473,11.681579,3.5698957,11.45343,6.648223,10.024678,-1.3293997
474,12.154154,2.7587552,11.579502,7.60872,9.917516,-1.7830667
475,12.0116005,2.5887861,10.815697,7.598337,10.440109,-0.4581422
476,11.308078,2.4620876,11.039103,7.9043055,13.075516,-2.5839312
477,11.302884,3.5442722,11.394224,7.517708,13.290397,-2.4987612
478,10.994792,2.0281112,10.457466,9.034355,15.35059,-4.0135565
479,11.44356,1.8086548,10.923018,8.728583,14.985719,-3.9696972
480,11.027757,2.061001,10.460168,8.736928,15.522224,-3.7888036
481,11.760042,2.1724377,11.940526,6.661451,8.226767,-0.8040276
482,11.588632,2.5060434,11.317078,7.7320457,11.395864,-1.9179319
483,12.144175,2.6264062,10.549064,7.5812426,9.956035,-0.28614992
484,11.736655,2.8441844,11.307861,6.8525715,9.243824,-1.1344779
485,11.616247,3.2051535,11.1778755,7.6099257,14.446227,-3.0444372
486,11.56082,2.0776892,10.986672,7.9905224,12.755204,-2.5450726
487,11.535716,1.6086276,11.867928,7.5058365,10.969662,-2.009879
488,11.744258,1.7120547,11.935118,7.0172377,9.520212,-1.0258126
489,11.787886,3.1411135,10.587425,6.9082117,9.354615,-0.68711764
490,11.776104,2.9041724,11.180095,7.763856,13.256241,-2.76607
491,12.2498045,3.0364501,11.965371,7.7213516,9.840715,-1.7070906
492,11.800874,2.6725414,11.138582,7.775836,11.84679,-2.3408182
493,11.809351,2.5916567,10.709822,7.1898346,10.327229,-1.1260552
494,11.679609,1.8654754,10.922196,7.7833943,15.251063,-3.1861298
495,10.672518,2.7354324,11.247133,7.7282586,15.160077,-3.0602522
496,12.156904,3.3922362,11.600466,7.3283267,9.192132,0.050970893
497,11.196045,3.288773,11.04964,7.774702,15.045653,-3.2156188
498,12.195928,3.481059,10.882292,7.249839,9.111134,0.39636534
499,11.989847,3.3299978,12.090389,7.1210494,9.747958,-1.4987062
500,11.723372,2.2629282,10.953258,7.841351,15.512055,-3.44263
501,11.660746,1.8575062,11.396706,8.12434,13.674346,-3.244554
502,10.564002,2.3407445,10.6753645,8.652572,16.449514,-4.0345664
503,11.028342,1.7902964,10.584192,8.874567,15.792434,-4.078842
504,11.435901,1.7895534,10.869074,8.4158,15.554774,-3.8260603
505,11.466946,1.6128944,10.983452,8.068095,15.174215,-3.3765862
506,11.639535,2.048741,11.084569,7.992741,11.858528,-2.34878
507,11.136949,2.0912368,10.28206,8.986642,14.844985,-3.726079
508,11.587701,1.5954351,10.921304,8.094068,14.341043,-3.1074944
509,11.720668,2.5921524,10.699447,7.8625736,12.316577,-2.0151682
510,11.271174,2.5578072,10.734378,8.070312,13.14969,-2.5560887
511,11.4544525,1.5942843,10.956049,8.823603,14.675827,-3.8860579
512,10.870366,2.7753906,11.0174465,7.9220037,14.857132,-3.0857778
513,12.074842,3.826327,10.7600155,7.202679,9.757664,-0.7416838
514,11.798846,3.550245,11.780458,6.5697684,9.396347,-1.2259401
515,11.790808,3.3193307,11.739101,6.523461,8.823111,-0.9789773
516,11.2213955,2.6801815,10.409017,8.816126,14.386829,-3.5735052
517,10.936118,3.0847418,10.7927475,7.716532,14.793138,-2.7867827
518,12.015743,2.8791652,10.244495,7.403166,9.89906,-0.2620701
519,12.015176,3.8906298,11.663445,7.199794,9.980078,-1.079141
520,11.894123,2.87637,10.649502,7.0678086,9.54207,-0.150484
521,12.227132,3.255262,11.814097,7.4219747,9.270147,-0.20740592
522,11.104883,1.9928988,10.486327,8.898017,15.559115,-4.0011544
523,11.128972,2.8762648,11.121231,7.4678984,13.293128,-2.2208955
524,11.838292,2.3231885,10.481325,8.237985,12.348998,-2.3878772
525,11.792865,3.0816257,11.621597,6.4749646,8.463844,-0.98251957
526,11.513823,1.737872,11.262953,7.967936,11.76457,-2.3207262
527,12.00496,3.291351,10.379021,7.092382,9.344526,-0.06957466
528,12.016099,3.0175745,10.625705,7.185558,9.50132,0.05740999
529,11.944435,3.6938453,11.4178505,7.171897,10.306969,-1.5497665
530,11.875129,3.0803008,10.874627,7.5718427,11.116081,-1.7298508
531,10.9881,2.034806,10.654786,8.289251,15.807706,-3.5306137
532,11.568559,1.8873824,10.446571,8.388059,14.809457,-3.319561
533,11.542773,3.4138315,11.040672,7.858122,12.8963785,-2.5838678
534,11.546243,3.2737567,11.338672,7.737978,13.196098,-2.732075
535,10.805102,2.8254452,10.892835,7.7187657,13.939687,-2.4495485
536,10.751922,2.499288,10.932368,8.139211,16.080679,-3.627831
537,11.519027,2.1165495,10.3353815,8.550972,14.640451,-3.3898895
538,12.067676,3.8525503,10.828995,7.2131286,9.611131,-0.44058377
539,12.311759,3.216207,11.503712,7.5910406,9.591188,-0.05953595
540,11.835698,2.4978015,11.409482,7.796646,13.970409,-3.146335
541,11.202534,2.403878,10.416173,8.934485,14.522969,-3.7034767
542,12.220945,2.4349833,11.356435,7.842272,11.019762,-2.0601273
543,11.861457,1.6010633,11.006162,8.124726,14.527431,-3.3544893
544,11.320357,1.894635,10.489501,9.02971,14.698041,-3.8815238
545,11.973675,2.3811772,11.187522,7.5087123,11.724807,-1.9533072
546,10.48959,2.234018,10.672915,8.59539,16.301752,-3.884097
547,11.494889,1.7609088,11.629082,7.6097574,11.280803,-1.9767784
548,11.624175,2.2079685,11.049573,7.2635465,10.14821,-1.1586413
549,11.90555,3.587063,10.181124,7.1385508,9.92071,0.04578224
550,12.145665,3.7732573,11.796799,7.1508946,9.160615,-0.34933007
551,12.144712,2.861084,11.242591,7.8323383,10.895582,-1.4479786
552,12.191889,2.4336522,11.701193,7.9078493,10.595664,-1.806207
553,10.990154,1.9830711,10.649232,8.68327,16.196245,-4.072766
554,11.045895,2.2737715,10.763836,8.0892725,15.473635,-3.329387
555,12.156909,3.6355567,10.97967,7.1786246,9.12341,0.15780394
556,11.408542,2.1610992,10.337758,8.385626,14.683813,-3.2020943
557,12.063169,3.753931,10.34468,7.112192,9.354644,0.2014372
558,12.199307,2.2579021,11.082636,7.9599924,11.101363,-1.9580647
559,12.007261,3.9921224,11.311948,7.0568557,9.475533,-0.46089444
560,11.955632,3.7908669,10.99378,6.9223967,9.232359,-0.27545643
561,11.885176,2.0817382,11.046503,7.5592494,14.508476,-2.863654
562,11.224116,2.1542253,10.478135,8.569677,15.434009,-3.676289
563,11.608056,3.3450747,10.6518345,7.163247,11.056083,-1.1779824
564,11.867756,3.4550583,11.75935,6.992376,10.320721,-1.7154726
565,11.819674,1.6308509,11.907769,7.356892,9.615197,-1.5625628
566,12.168878,2.492315,10.817072,7.802559,10.569345,-1.2491181
567,10.620561,2.6733654,10.45203,8.544617,16.052906,-3.7215366
568,11.832999,2.9840317,11.654179,7.029948,9.741262,-1.5042921
569,11.207442,2.5774484,10.443107,8.807387,14.402681,-3.5673888
570,11.599317,1.644388,11.441229,7.6587906,10.706096,-1.8014069
571,10.557533,2.6822662,10.737135,8.145983,16.154312,-3.492376
572,11.875127,3.3772712,9.990089,7.1826386,10.023534,-0.31585714
573,11.618221,1.7347037,10.820803,8.185234,15.461417,-3.5816634
574,11.756382,2.016411,10.855816,7.771272,15.427949,-3.259532
575,11.378353,2.168119,10.457419,8.584113,15.744391,-3.858041
576,11.712924,2.9940014,11.346483,7.6564283,13.742279,-2.9278965
577,11.500408,1.8574984,11.040991,8.615113,15.232607,-4.044592
578,11.105271,2.1125705,10.939093,8.50139,16.080088,-4.074266
579,12.134755,2.6487525,10.489221,7.6676807,10.133552,0.09673867
580,11.5894165,1.8405124,12.058176,7.051709,9.587366,-1.5855818
581,11.301647,2.2884946,10.538919,8.900328,14.41243,-3.7334921
582,11.884194,3.4986835,11.747051,7.0299907,10.261159,-1.6459363
583,11.695737,2.2977505,11.258485,8.316771,14.327434,-3.6601002
584,12.020083,3.6711497,10.120934,7.1037693,9.446028,0.3587516
585,11.35051,2.0426738,10.389669,8.803786,15.016478,-3.749079
586,10.7351675,2.274744,10.8756695,8.041668,15.942268,-3.393541
587,11.807091,2.0429702,11.181123,7.989551,11.740182,-2.27145
588,11.674284,1.5079434,11.821421,7.2924867,9.864849,-1.3991071
589,11.159398,3.4769492,11.100187,7.7604766,14.15393,-2.8840406
590,11.825552,1.721389,10.961224,7.96091,15.050514,-3.360465
591,11.226365,3.1245754,10.96812,8.324072,14.837757,-3.633485
592,12.259895,2.9605002,11.258563,7.40294,9.039032,0.44573486
593,11.932588,2.658559,10.384218,7.9025273,11.541648,-1.7308624
594,11.058353,3.5843763,11.268726,7.754693,14.230641,-2.9681475
595,11.394832,2.6457884,10.941347,7.870971,12.9662075,-2.4377162
596,11.811523,3.1128004,12.0315895,6.62677,8.58008,-1.1989253
597,11.101431,2.596346,10.41753,8.289214,16.098873,-3.6251082
598,12.156865,3.3570838,10.63083,7.143103,8.968259,0.516286
599,10.977067,2.4062402,10.1449995,8.766047,15.472086,-3.6628988
600,11.962678,2.4154232,11.478105,7.704195,13.266011,-2.8602207
601,10.922754,3.0722513,10.687839,8.609568,15.285453,-3.8091505
602,11.042875,2.9847763,10.661595,8.424266,15.938373,-3.885678
603,12.154736,3.4427962,11.428946,7.4585223,9.597524,-0.29457822
604,11.225416,1.8070455,10.667129,8.991015,15.274943,-4.112086
605,11.3744135,2.950389,10.900705,7.6074834,12.647104,-2.1174839
606,12.16323,3.0875583,10.34307,7.483588,9.746284,0.5080502
607,11.250479,2.7318974,11.069282,7.725963,14.509725,-2.915155
608,11.044862,2.8278663,10.950964,8.493559,15.51216,-3.9457607
609,10.595681,2.5905814,11.104305,7.8710065,15.382144,-3.1555653
610,11.567063,2.2421312,11.144786,8.33276,14.976079,-3.7967873
611,10.9336195,2.5031683,10.754624,8.430663,16.293367,-3.973341
612,12.071073,2.8450994,10.506815,7.3698087,9.731887,0.10084211
613,11.413416,2.0359225,10.451658,8.669225,15.290626,-3.7709665
614,11.592026,1.7158515,12.174008,7.0408845,9.548853,-1.1586698
615,11.753475,3.0733263,10.69648,6.9076076,9.336124,-0.7070244
616,12.16969,3.0861766,10.851699,7.258538,9.040888,0.4980536
617,12.06851,3.7969162,11.575903,6.961066,8.995127,-0.50666386
618,11.923028,2.3727803,11.975328,7.2484117,9.899206,-0.83731556
619,12.1807165,3.830369,11.197187,7.190846,9.187473,0.01233094
620,11.895892,2.5239117,10.7353325,7.4929843,10.376729,-0.5054836
621,11.289363,2.0884314,10.439525,8.601123,15.216133,-3.6264315
622,11.526066,2.0489886,11.332295,7.606332,11.039359,-1.723757
623,12.156759,3.5045621,10.442581,7.1763544,9.115106,0.5677272
624,11.42256,2.408593,11.412569,6.796084,9.380265,-1.1682043
625,11.567788,2.4696536,10.613742,8.141857,12.594039,-2.4742672
626,12.106299,3.0290372,11.0664215,7.891483,11.239841,-2.115153
627,11.920317,3.2327974,11.586892,7.266433,10.543085,-1.9111797
628,11.712285,3.1224558,11.266062,7.264005,10.689173,-0.9008293
629,10.770241,2.0151982,10.799224,8.625104,16.39656,-4.094606
630,11.377622,2.4287622,11.121674,7.989165,15.762287,-3.6860235
631,11.712737,2.1165404,11.224142,8.398516,14.628703,-3.81913
632,11.391894,2.8796635,11.040864,7.5039907,12.116778,-1.9341794
633,11.468945,2.6369157,10.782027,7.683145,15.643143,-3.1849802
634,11.93685,3.1396203,10.094189,7.352728,10.165585,-0.40236455
635,11.827739,2.255807,11.243842,7.7224646,12.14185,-2.2431495
636,11.362213,2.9731588,11.056221,7.761768,12.648731,-2.3181353
637,11.765413,3.0355923,11.314963,6.962069,9.754566,-1.5258371
638,11.851936,3.397525,11.535995,6.539483,8.5941925,-0.8409713
639,11.0930805,2.2390757,10.843432,8.179137,14.506055,-3.1019776
640,10.760138,2.8450427,10.823279,7.7452455,14.022179,-2.4472473
641,11.694597,2.3289285,11.8279295,6.4972463,8.1693735,-0.919369
642,11.602623,2.4294012,10.677707,7.9744253,15.111403,-3.2375786
643,11.709631,1.6860067,10.785651,8.017098,14.872941,-3.1896844
644,10.913047,3.478607,11.305291,7.7429724,14.544738,-3.0389447
645,12.0761175,2.247152,11.070092,7.9711146,13.936775,-3.1755319
646,12.216679,3.211408,11.48056,7.3456473,9.064866,0.22733665
647,11.6756935,2.123784,11.934637,7.273103,10.9907055,-1.7971417
648,11.506367,2.111037,11.454617,7.374711,11.167757,-1.4013058
649,11.896063,2.9992175,11.655677,7.009642,10.721958,-1.6752104
650,11.439521,1.852608,11.476541,7.434264,11.065402,-1.6187251
651,11.241357,3.187849,11.089598,7.793903,15.066166,-3.2626388
652,11.588497,2.60536,10.730454,7.937377,12.464692,-2.2395356
653,10.667439,2.4943197,10.415067,8.376991,16.028618,-3.5044925
654,11.567805,2.8852286,11.2407875,6.7922935,9.885608,-0.69563437
655,11.992878,3.055494,10.617552,7.1817102,9.2990675,0.09966662
656,11.037766,2.741724,10.481694,8.581005,16.059677,-3.9482846
657,11.704544,2.9310746,10.841127,6.8571243,9.353114,-0.9176072
658,10.568276,2.8376358,10.621977,8.377217,16.331778,-3.7553537
659,11.856565,1.6728699,10.965528,7.890529,14.73654,-3.1883895
660,11.582965,1.663382,11.610669,7.452963,10.495289,-1.6203965
661,11.397877,2.5056624,11.069037,6.961176,10.350678,-1.2854012
662,11.988969,2.8907392,11.521041,7.4059916,10.264319,-1.8041354
663,11.629185,2.1546507,11.845237,6.871316,9.187897,-1.3682756
664,11.731681,3.0656745,11.164064,7.7126293,13.588147,-2.8339922
665,11.851908,1.7649729,10.9769745,7.7438684,14.849465,-3.09022
666,11.136777,2.508071,10.619073,8.9688,15.258551,-4.1261578
667,11.897698,3.4011118,11.281003,7.4361286,11.291233,-1.8574129
668,11.617077,1.9149094,11.578669,7.3055725,10.132266,-1.5710582
669,11.290678,3.2705407,10.712039,8.171074,14.177307,-3.1168604
670,11.577464,2.6356795,11.728836,7.0718145,9.852712,-0.9383065
671,11.714776,2.2107642,11.074858,8.102755,15.226137,-3.6689792
672,10.718093,2.321072,10.706071,8.596045,15.649397,-3.7547846
673,11.818397,2.545748,11.150425,7.0266914,9.722936,-1.3301353
674,11.681579,1.9028045,11.170884,7.8680315,11.405702,-2.1611862
675,11.454572,1.6717293,11.506062,7.7998314,11.730549,-2.2703812
676,12.11716,2.7711194,11.331575,7.6434712,10.091795,-1.7226045
677,11.8797,2.4393408,11.476904,7.062919,9.133946,-1.2481632
678,11.849984,3.1394944,11.8775,6.5673003,8.642525,-1.2141714
679,11.754617,3.3318107,11.37134,7.3778353,11.599848,-1.9930803
680,11.489284,2.4537973,11.280671,8.105999,14.615724,-3.5391817
681,10.849252,2.5428896,10.471645,8.353861,14.795215,-3.1383653
682,12.123643,2.7201154,10.87743,7.4987354,9.650911,0.23229448
683,10.869317,2.231931,10.800367,8.508114,16.225174,-3.9839203
684,12.032965,2.5862308,11.449999,7.0090857,8.566542,0.038287174
685,11.113359,1.931966,10.8877,8.732221,15.808819,-4.160577
686,11.842829,3.635808,11.516793,6.8353066,10.112993,-1.4709334
687,11.442672,2.9957457,11.26554,7.04154,11.146697,-1.446378
688,11.543754,1.5761032,11.625542,7.488696,10.440714,-1.7193837
689,11.728419,2.1053703,11.964911,6.605527,8.230674,-0.95199645
690,11.974421,2.241241,11.359523,7.934433,14.050951,-3.3098881
691,11.564044,2.2369685,11.362649,6.9581046,9.745995,-1.4387407
692,12.251169,2.972802,11.743523,7.6004763,10.207668,-1.7786218
693,11.121895,2.6322002,11.140797,7.5546374,12.482947,-2.002418
694,11.804583,3.582432,11.711944,6.625641,9.56278,-1.2843343
695,12.03773,3.076595,10.630869,7.1938586,9.322671,0.24434195
696,11.132608,2.4301007,10.787579,7.925511,13.682334,-2.5496147
697,11.653395,1.4866583,11.727339,7.530565,10.417511,-1.7042624
698,11.719344,2.4487731,11.261332,8.2490635,14.598909,-3.7200952
699,11.740368,1.6945701,11.421078,7.602,10.533676,-1.5739834
700,11.731779,3.6269648,11.190585,7.029547,10.990801,-1.5189217
701,11.729901,3.0295055,11.120927,7.6145372,14.342136,-2.9829385
702,11.30347,1.803952,11.399141,7.861857,13.444956,-2.7948477
703,11.027426,2.604507,10.486738,8.425088,16.058386,-3.7671142
704,11.291384,1.7997564,10.621683,9.003501,14.791813,-3.9402895
705,11.502414,2.6515276,11.213637,6.9350896,10.426529,-1.1196576
706,10.999248,3.2461677,10.950706,7.7797575,15.313101,-3.1806102
707,11.046323,2.4794614,10.54137,8.966423,15.330271,-4.076679
708,11.466446,2.7598784,10.766659,8.000334,12.844558,-2.4436579
709,11.37228,1.7507397,10.584906,8.973025,14.739348,-3.8938897
710,11.799938,1.831493,11.879524,7.1032305,9.53122,-1.0116559
